Z355	8879	-9.838663629465994e-5
N342	J398	-9.963060605636157e-5
Z479	K073	-9.973058658857374e-5
R69	O901	-1.0028458406263641e-4
N342	B909	-1.0054213146253717e-4
Z508	O311	-1.0122458511493577e-4
T384	B379	-1.0250639694968448e-4
P229	L024	-1.0304493479732502e-4
O120	N342	-1.0652146735847866e-4
O901	J398	-1.069421606683191e-4
T384	R202	-1.0782496656624066e-4
O901	B909	-1.079205798536436e-4
N342	H531	-1.082101421454407e-4
Z479	B379	-1.0892506399648444e-4
P229	I219	-1.1069360889380723e-4
P229	9389	-1.107372513638001e-4
Z508	J680	-1.1088882590255467e-4
N342	J180	-1.114793221682567e-4
O632	N342	-1.1295749314277668e-4
Z508	O860	-1.1332859229571601e-4
Z719	734	-1.1366793192586294e-4
O901	O120	-1.1433871907185782e-4
Z479	R202	-1.1457666773084164e-4
T384	O311	-1.1532290526465364e-4
N342	I842	-1.1550724175988104e-4
O901	H531	-1.161513200137624e-4
N342	H663	-1.1667228613576345e-4
L024	I219	-1.1894878549979679e-4
L024	9389	-1.1899568268581692e-4
O901	J180	-1.196604141473873e-4
O901	O632	-1.212470631113998e-4
O365	7534	-1.2152539478770135e-4
Z508	9783	-1.2163447640392257e-4
P229	K089	-1.222875450326724e-4
Z479	O311	-1.2254410661153734e-4
O262	N342	-1.2295750039697322e-4
O901	I842	-1.2398392919206914e-4
R12	P229	-1.2452051165966617e-4
O901	H663	-1.2523447225040596e-4
N946	697	-1.2525674239297874e-4
T384	J680	-1.2633315858919826e-4
M069	6909	-1.2697055415770536e-4
I219	9389	-1.2782832640184435e-4
Z508	R69	-1.2789703406680236e-4
Q501	P229	-1.2832525568748493e-4
T384	O860	-1.2911272985888987e-4
Z305	N342	-1.3066535426411422e-4
P229	K073	-1.3118831689320484e-4
L024	K089	-1.314073604485674e-4
N342	causal_A03	-1.316568160356259e-4
O411	N342	-1.3173030253382095e-4
N760	N342	-1.3192626977754686e-4
O901	O262	-1.3198093721710047e-4
O235	N342	-1.337052247202614e-4
R12	L024	-1.3380685461161253e-4
Z479	J680	-1.3424379154547522e-4
N342	causal_A10	-1.3548720853605816e-4
N920	N342	-1.3562826315689644e-4
Z508	J398	-1.363877139651956e-4
N342	H811	-1.364577999080668e-4
O985	N342	-1.3672849673039504e-4
Z479	O860	-1.371974118797624e-4
Z508	B909	-1.3763553199223886e-4
Q501	L024	-1.3789534432366972e-4
T384	9783	-1.3857543780833987e-4
Z305	O901	-1.402544445191209e-4
L024	K073	-1.4097192351142596e-4
K089	I219	-1.4116128067828297e-4
K089	9389	-1.4121693544419254e-4
O901	causal_A03	-1.41318666330607e-4
O901	O411	-1.4139754575439556e-4
O901	N760	-1.4160789437260118e-4
N342	9131	-1.4268263434398434e-4
P229	B379	-1.4328298170099838e-4
O901	O235	-1.4351740082773774e-4
R12	I219	-1.437388811093836e-4
R12	9389	-1.4379555212870788e-4
O901	causal_A10	-1.45430158436993e-4
O901	N920	-1.4558156457823788e-4
T384	R69	-1.457102296497073e-4
Z508	O120	-1.4582084759140912e-4
O901	H811	-1.4647197824004272e-4
D259	6909	-1.4659089106193088e-4
O985	O901	-1.4676254058931205e-4
Z479	9783	-1.472526484280011e-4
Q501	I219	-1.4813084547062245e-4
Z508	H531	-1.4813253175021627e-4
Q501	9389	-1.4818924808262404e-4
N342	I500	-1.505452008180099e-4
R202	P229	-1.5071725444450792e-4
K073	I219	-1.5143578863849352e-4
K073	9389	-1.514954942696317e-4
Z508	J180	-1.5260782310366118e-4
O901	9131	-1.5315363230723628e-4
L024	B379	-1.5396856987854378e-4
Z508	O632	-1.5463134145883334e-4
Z479	R69	-1.548342011999172e-4
Z369	O262	-1.5521011567024964e-4
T384	J398	-1.5538347130759024e-4
Z099	H521	-1.5575487336441204e-4
T384	B909	-1.5680508247000257e-4
O109	N342	-1.5786322256775934e-4
N342	H527	-1.5788013203337254e-4
Z508	I842	-1.5812177877389956e-4
R12	K089	-1.5879394548767064e-4
N342	K529	-1.5905672119532457e-4
Z508	H663	-1.597166475139521e-4
L209	J060	-1.6017071095304286e-4
P229	O311	-1.6119783951341782e-4
O901	I500	-1.6159320605452216e-4
R202	L024	-1.6195726699287248e-4
H522	598	-1.6278986161506477e-4
Q501	K089	-1.6364591973335905e-4
Z012	N342	-1.6406268489927586e-4
Z710	N342	-1.6475185533209078e-4
Z479	J398	-1.651131544934089e-4
N342	G439	-1.6530071597005018e-4
N342	8749	-1.6535369441536004e-4
I219	B379	-1.6539713174234237e-4
B379	9389	-1.6546234182489777e-4
T384	O120	-1.661304294140917e-4
Z479	B909	-1.6662378301564865e-4
R12	Q501	-1.666340889480348e-4
K089	K073	-1.6729701929228663e-4
Z508	O262	-1.6832069037463218e-4
T384	H531	-1.6876407946074057e-4
N342	I959	-1.6906983368581585e-4
O901	O109	-1.6944827277212977e-4
O901	H527	-1.694664231647844e-4
R12	K073	-1.7035185746726606e-4
O901	K529	-1.7072935824228382e-4
O311	L024	-1.7321946069712523e-4
T384	J180	-1.738626787796319e-4
R202	I219	-1.7397880260133672e-4
R202	9389	-1.7404739612466276e-4
Q501	K073	-1.7555698555039365e-4
Z018	N342	-1.7595295757711233e-4
Z012	O901	-1.761026927638751e-4
T384	O632	-1.7616802797183664e-4
Z479	O120	-1.7653305739198652e-4
P229	J680	-1.7658792220734022e-4
Z354	N342	-1.7675407579972646e-4
Z710	O901	-1.7684243909298474e-4
O901	G439	-1.7743157876431252e-4
O901	8749	-1.7748844511815247e-4
Z508	Z305	-1.788722328188544e-4
Z479	H531	-1.7933161931838184e-4
T384	I842	-1.8014460511885585e-4
Z508	causal_A03	-1.8022947844819362e-4
Z508	O411	-1.8033007660378555e-4
P229	O860	-1.8047319445599675e-4
Z508	N760	-1.8059834280765866e-4
N342	H669	-1.8075671095967534e-4
O901	I959	-1.8147729933311205e-4
T384	H663	-1.8196160339376634e-4
N342	9394	-1.824339132366059e-4
K089	B379	-1.827206592895447e-4
Z508	O235	-1.8303361453427309e-4
N342	M069	-1.8366872181619886e-4
Z479	J180	-1.847494788253931e-4
N342	D500	-1.8545411017854848e-4
Z508	causal_A10	-1.8547303258831683e-4
Z508	N920	-1.8566612703706578e-4
R12	B379	-1.8605713263308992e-4
O311	I219	-1.8607695053772386e-4
O311	9389	-1.8615031392016655e-4
Z508	H811	-1.8680170801814778e-4
Z508	O985	-1.8717227407393257e-4
Z479	O632	-1.871991826071956e-4
Z018	O901	-1.8886555250557027e-4
O140	J459	-1.890419945795728e-4
Z354	O901	-1.8972546209559266e-4
L024	J680	-1.8975728671504464e-4
N342	H522	-1.900643306692619e-4
A09	7534	-1.9135792187222988e-4
Z479	I842	-1.914247620147617e-4
N342	I849	-1.9169893338384512e-4
Q501	B379	-1.9174213789553164e-4
T384	O262	-1.9176399694044362e-4
O440	9918	-1.9183269366118827e-4
Z308	N342	-1.921349756517838e-4
R202	K089	-1.9220116563502962e-4
Z479	H663	-1.9335553569725265e-4
P229	9783	-1.9370012516736106e-4
O860	L024	-1.939323101875008e-4
O901	H669	-1.940218371683188e-4
Z508	9131	-1.9532309488931942e-4
R202	R12	-1.9571075271836603e-4
N342	9775	-1.9571294842386534e-4
O901	9394	-1.958221236701062e-4
K073	B379	-1.9602009139440342e-4
N342	E780	-1.9632278359898547e-4
O901	M069	-1.9714755069544297e-4
O632	O342	-1.978187824660264e-4
O901	D500	-1.9906396269517816e-4
R53	N342	-1.9927688929089144e-4
R202	Q501	-2.016907258792482e-4
Z099	N342	-2.0305607016530216e-4
R69	P229	-2.0367310518791683e-4
Z479	O262	-2.037717280128811e-4
Z305	T384	-2.0378513319240464e-4
J680	I219	-2.0384232298132891e-4
J680	9389	-2.0392269060496104e-4
O901	H522	-2.0401251174033278e-4
T384	causal_A03	-2.0533141277090258e-4
T384	O411	-2.0544602200087765e-4
O311	K089	-2.0556646129459884e-4
T384	N760	-2.0575165168375405e-4
O901	I849	-2.0576707244337797e-4
Z508	I500	-2.0608642866549968e-4
R202	K073	-2.0619064204646726e-4
Z308	O901	-2.0623511438311843e-4
N342	B373	-2.0640533975799162e-4
L024	9783	-2.081456632417779e-4
O860	I219	-2.083272442074867e-4
O860	9389	-2.0840938007320628e-4
T384	O235	-2.085261022800883e-4
R12	O311	-2.0932009824522135e-4
O901	9775	-2.100756625256313e-4
O901	E780	-2.1073025145036515e-4
T384	causal_A10	-2.1130527669600444e-4
N342	J40	-2.1152464026151643e-4
T384	N920	-2.1152526488369295e-4
N342	9616	-2.1244656901125834e-4
O479	N342	-2.1278224589225018e-4
T384	H811	-2.1281900688982077e-4
T384	O985	-2.1324118450580807e-4
R53	O901	-2.139011490098777e-4
Q501	O311	-2.1571590712073118e-4
Z038	N342	-2.1578146042206063e-4
Z508	O109	-2.1610431670999967e-4
Z508	H527	-2.1612746464807432e-4
Z479	Z305	-2.1654559456714208e-4
P229	J398	-2.1719431897328982e-4
Z508	K529	-2.1773813743618882e-4
Z099	O901	-2.1795767123910872e-4
Z479	causal_A03	-2.181886978971005e-4
Z479	O411	-2.1831048363951845e-4
Z479	N760	-2.1863525100812914e-4
R69	L024	-2.1886239633126954e-4
P229	B909	-2.191814406777182e-4
O311	K073	-2.2052873871822293e-4
N342	9716	-2.2057500170322034e-4
O901	B373	-2.2155273244654468e-4
Z479	O235	-2.2158343002793565e-4
T384	9131	-2.2252723231705896e-4
I219	9783	-2.235956059875288e-4
9783	9389	-2.236837616134402e-4
Z479	causal_A10	-2.24536628657999e-4
Z508	Z012	-2.2459097084736237e-4
N342	8602	-2.2467561218158128e-4
H669	9357	-2.2475115467214657e-4
Z479	N920	-2.2477039189748804e-4
N342	7171	-2.2484152846059027e-4
K089	J680	-2.2519256080050812e-4
R202	B379	-2.2520000782899017e-4
Z710	Z508	-2.255343996145668e-4
Z479	H811	-2.26145144449039e-4
Z508	G439	-2.2628575354631013e-4
Z508	8749	-2.2635827753621465e-4
Z479	O985	-2.2659375766003652e-4
N946	N342	-2.2694716726046434e-4
O901	J40	-2.2704772117262327e-4
O901	9616	-2.2803730716911778e-4
O479	O410	-2.2825723588760827e-4
O901	O479	-2.2839761824396958e-4
Z099	Z012	-2.286669750485915e-4
R12	J680	-2.2930456969551068e-4
O363	N342	-2.295367509612152e-4
O860	K089	-2.301472281198553e-4
Z508	I959	-2.3144542655472792e-4
Z038	O901	-2.3161693502568174e-4
P229	O120	-2.3221636879198348e-4
L024	J398	-2.3339197915152036e-4
N342	L209	-2.3356931753018152e-4
R12	O860	-2.343497090794692e-4
T384	I500	-2.3478965769480254e-4
R69	I219	-2.3510780562764318e-4
R69	9389	-2.3520050009431627e-4
L024	B909	-2.3552729406063443e-4
P229	H531	-2.358976730094865e-4
Q501	J680	-2.363110072713219e-4
Z479	9131	-2.3646127209910267e-4
O901	9716	-2.3676225815920252e-4
N342	8876	-2.3968147512276827e-4
N342	M545	-2.400580740239199e-4
O622	O345	-2.4035332419527952e-4
O311	B379	-2.4085997886481278e-4
Z508	Z018	-2.4086796818020438e-4
O901	8602	-2.4116379862738858e-4
O901	7171	-2.413418909443316e-4
Q501	O860	-2.415103016920988e-4
K073	J680	-2.415833355735604e-4
N342	K290	-2.4189178513608534e-4
Z508	Z354	-2.4196464606855277e-4
P229	J180	-2.430244722592224e-4
O901	N946	-2.436020554815252e-4
T384	O109	-2.462028134257755e-4
T384	H527	-2.4622918535301895e-4
P229	O632	-2.462468790154166e-4
O901	O363	-2.463816800121244e-4
O860	K073	-2.46898631308052e-4
K089	9783	-2.470147825997069e-4
Z508	H669	-2.47443989024034e-4
T384	K529	-2.480641888285645e-4
Z479	I500	-2.4949153663808197e-4
O120	L024	-2.4953432557580935e-4
Z508	9394	-2.49739968075129e-4
O901	L209	-2.507101830575678e-4
J398	I219	-2.50715869829517e-4
J398	9389	-2.508147179914526e-4
O150	N342	-2.5090636223356895e-4
Z508	M069	-2.5143033939964107e-4
R12	9783	-2.5152526456154346e-4
O991	N342	-2.518037997806765e-4
P229	I842	-2.5180532070891815e-4
I219	B909	-2.5300968188426157e-4
B909	9389	-2.531094344118519e-4
R202	O311	-2.5335705810694385e-4
L024	H531	-2.534901697307606e-4
Z508	D500	-2.538744180524438e-4
P229	H663	-2.543451127461686e-4
Z012	T384	-2.5587146862577525e-4
Z710	T384	-2.569462959157834e-4
O901	8876	-2.572708913092148e-4
K291	H669	-2.573358819285544e-4
Z309	H522	-2.576120004768077e-4
O901	M545	-2.5767512753397623e-4
T384	G439	-2.5780229663859705e-4
T384	8749	-2.5788492159753223e-4
Q501	9783	-2.5921065900212984e-4
O901	K290	-2.5964340852971076e-4
R69	K089	-2.597327583363213e-4
Z508	H522	-2.6018550516049456e-4
L024	J180	-2.6114846295794097e-4
Z719	N342	-2.61429478665555e-4
Z479	O109	-2.61619352611859e-4
Z479	H527	-2.6164737587807844e-4
Z508	I849	-2.6242316822681666e-4
Z508	Z308	-2.6302008126823963e-4
Z479	K529	-2.6359728219325305e-4
T384	I959	-2.6368059666908786e-4
J680	B379	-2.6385566542750846e-4
R69	R12	-2.644754701202755e-4
O632	L024	-2.646111865415632e-4
K073	9783	-2.649939007965952e-4
Z508	9775	-2.679180894831943e-4
P229	O262	-2.6804685445901464e-4
O120	I219	-2.6805640758013487e-4
O120	9389	-2.681620924854055e-4
Z508	E780	-2.687529135255956e-4
O901	O150	-2.693195350772817e-4
O860	B379	-2.6966099504413283e-4
O991	O901	-2.7028283254536424e-4
L024	I842	-2.7058415910250616e-4
O268	N342	-2.7164813631951496e-4
Z479	Z012	-2.718934322581576e-4
N342	causal_A11	-2.720613678589506e-4
I219	H531	-2.7230588055540163e-4
H531	9389	-2.7241324087268426e-4
R69	Q501	-2.7255656015246524e-4
Z508	R53	-2.7279688894891004e-4
Z710	Z479	-2.730355622572339e-4
L024	H663	-2.733133607359054e-4
Z479	G439	-2.73945163380117e-4
Z479	8749	-2.7403296208357715e-4
Z018	T384	-2.7441548754456057e-4
Z300	N342	-2.746281464638338e-4
Z354	T384	-2.756649081272498e-4
N342	K029	-2.7614461106012555e-4
K089	J398	-2.769755953244176e-4
R202	J680	-2.775458815238557e-4
Z508	Z099	-2.7797033775684224e-4
R69	K073	-2.786375619762463e-4
K089	B909	-2.7950965892392e-4
Z479	I959	-2.8019154629604996e-4
Z014	N342	-2.804104283626476e-4
J180	I219	-2.805326227727293e-4
Z719	O901	-2.8061490758442937e-4
J180	9389	-2.8064322659579477e-4
O345	N342	-2.811601512616166e-4
O141	N760	-2.8176971948714295e-4
T384	H669	-2.819074009757664e-4
R12	J398	-2.820331607588229e-4
Z508	B373	-2.8255526643627347e-4
R202	O860	-2.836524220932737e-4
O632	I219	-2.842523725190912e-4
O632	9389	-2.843644429048602e-4
T384	9394	-2.84523158542515e-4
R12	B909	-2.8461349627890574e-4
Z305	P229	-2.8484994477209183e-4
T384	M069	-2.864489607772367e-4
P229	causal_A03	-2.870113274304861e-4
P229	O411	-2.8717152769629814e-4
P229	N760	-2.87598735497393e-4
N920	9059	-2.8783365003842476e-4
O262	L024	-2.8803693468351963e-4
O985	9059	-2.8810221013928644e-4
N342	8879	-2.8908790242664447e-4
T384	D500	-2.892334449055743e-4
B379	9783	-2.8942452451535106e-4
Z508	J40	-2.8956325043611223e-4
Q501	J398	-2.9065072881892745e-4
I842	I219	-2.9066869846361524e-4
I842	9389	-2.9078329857400284e-4
Z508	9616	-2.908253099528144e-4
Z508	O479	-2.9128482941438564e-4
P229	O235	-2.9147685009115116e-4
O901	O268	-2.9158347810653065e-4
Z479	Z018	-2.915986263488824e-4
O901	causal_A11	-2.9202703531193235e-4
Z479	Z354	-2.9292628219202354e-4
Q501	B909	-2.9330990689918244e-4
I219	H663	-2.9360047942683453e-4
O600	N342	-2.936465045203685e-4
H663	9389	-2.9371623543166794e-4
T384	9059	-2.946169417554365e-4
Z300	O901	-2.947821811537594e-4
N342	J060	-2.953209475048669e-4
P229	causal_A10	-2.9536156761979986e-4
Z508	Z038	-2.9539055585180206e-4
P229	N920	-2.9566906611995834e-4
O120	K089	-2.9613236338111323e-4
O901	K029	-2.9640993398294884e-4
T384	H522	-2.964235252620684e-4
O311	J680	-2.968458829209709e-4
N342	causal_A06	-2.9712043977133323e-4
K073	J398	-2.9713542913707637e-4
P229	H811	-2.974774528920522e-4
P229	O985	-2.9806757087020024e-4
T384	I849	-2.989728447330768e-4
Z479	H669	-2.9955966267497384e-4
Z308	T384	-2.9965289440699695e-4
K073	B909	-2.99853936064394e-4
K089	H531	-3.008269218396582e-4
Z014	O901	-3.009888052477292e-4
R12	O120	-3.015397307834248e-4
O901	O345	-3.0179354778725275e-4
Z508	9716	-3.0195259700616914e-4
Z479	9394	-3.023392117451168e-4
O860	O311	-3.0337706045941234e-4
R69	B379	-3.043260378606402e-4
Z479	M069	-3.0438560238893936e-4
R202	9783	-3.0444138715217763e-4
T384	9775	-3.0523308558725524e-4
Z305	L024	-3.0609314592542936e-4
T384	E780	-3.061841819459968e-4
R12	H531	-3.0632001172899116e-4
Z479	D500	-3.0734444321332995e-4
Z508	8602	-3.0756606169357825e-4
Z508	7171	-3.0779319011349477e-4
L024	causal_A03	-3.084157176174364e-4
O411	L024	-3.085878651072745e-4
N342	D259	-3.088015345034927e-4
N760	L024	-3.090469327022052e-4
O262	I219	-3.094169340575176e-4
O262	9389	-3.0953892591483514e-4
K089	J180	-3.099153246780926e-4
O901	8879	-3.103030899075894e-4
Z508	N946	-3.106756704441702e-4
Q501	O120	-3.107533251914621e-4
T384	R53	-3.1079139267199305e-4
N342	9789	-3.1087262878369255e-4
P229	9131	-3.110475668315367e-4
O235	L024	-3.1321426472698044e-4
O632	K089	-3.14024677236122e-4
Z508	O363	-3.1422063935734884e-4
Z090	N342	-3.1429280282218957e-4
Z479	H522	-3.149847465133618e-4
O901	O600	-3.151962324532895e-4
R12	J180	-3.1557436850820263e-4
Q501	H531	-3.156796683790405e-4
O469	N342	-3.1574101276026347e-4
Z099	T384	-3.16685387162795e-4
O901	J060	-3.169935571693618e-4
L024	causal_A10	-3.173886921078477e-4
O120	K073	-3.176865339745394e-4
Z479	I849	-3.1769369731794706e-4
N920	L024	-3.177191228668476e-4
Z479	Z308	-3.18416329821401e-4
K30	I500	-3.1843150750885454e-4
O901	causal_A06	-3.1892510811448954e-4
L024	H811	-3.1966237336238443e-4
Z508	L209	-3.19740956431747e-4
R12	O632	-3.1975875770955494e-4
R69	R202	-3.2011606918301024e-4
O985	L024	-3.20296500458649e-4
K089	I842	-3.211130426412557e-4
O365	N342	-3.2121317023152353e-4
T384	B373	-3.219088938328812e-4
Z099	M545	-3.2372747799521367e-4
Z479	9775	-3.2434593714261657e-4
K089	H663	-3.2435189536332744e-4
J398	B379	-3.2452928174889195e-4
Z012	O619	-3.246407666849545e-4
Q501	J180	-3.2521679350265467e-4
Z479	E780	-3.2535658852266697e-4
O311	9783	-3.2561164975982815e-4
R12	I842	-3.2697655643976073e-4
B909	B379	-3.2749841640864825e-4
Z360	N342	-3.276118478696288e-4
Z508	8876	-3.281080961517589e-4
P229	I500	-3.2818793000212817e-4
Z508	M545	-3.286236351517089e-4
Z305	I219	-3.288133962824728e-4
Z305	9389	-3.2894303546178666e-4
Q501	O632	-3.2952903738264994e-4
T384	J40	-3.2989293322517474e-4
Z479	R53	-3.302522900406425e-4
R12	H663	-3.302745505069995e-4
Z000	N342	-3.309031904148023e-4
Z508	K290	-3.311338644564879e-4
I219	causal_A03	-3.313083645482177e-4
T384	9616	-3.31330769398039e-4
causal_A03	9389	-3.314389874029561e-4
O901	D259	-3.314634390450634e-4
O411	I219	-3.3149328996250565e-4
O411	9389	-3.316239857264111e-4
T384	O479	-3.3185428963956724e-4
N760	I219	-3.319864325804868e-4
N760	9389	-3.321173227718142e-4
O860	J680	-3.3234145639637143e-4
K073	J180	-3.324726963271706e-4
O901	9789	-3.3368652395783266e-4
L024	9131	-3.342445031553113e-4
O235	I219	-3.3646309144720154e-4
Z479	Z099	-3.365153501643273e-4
Z038	T384	-3.3653185191701625e-4
O235	9389	-3.3659574662286263e-4
O321	H521	-3.367010037904024e-4
O632	K073	-3.3688115055645145e-4
Q501	I842	-3.3696737709796324e-4
Z090	O901	-3.37357693049532e-4
O901	O469	-3.3891218223813774e-4
N342	K291	-3.39630777262972e-4
O610	N342	-3.399720886036145e-4
Q501	H663	-3.4036614190100433e-4
I219	causal_A10	-3.4094737233779127e-4
causal_A10	9389	-3.4108179550164386e-4
N920	I219	-3.4130232984404447e-4
R202	J398	-3.413675633523796e-4
N920	9389	-3.4143689295535113e-4
O262	K089	-3.41824949380903e-4
N342	6909	-3.420605678885834e-4
Z479	B373	-3.4206593837357634e-4
R69	O311	-3.423763187264665e-4
I219	H811	-3.433898211947074e-4
Z508	O150	-3.434742246249694e-4
H811	9389	-3.4352520732947674e-4
T384	9716	-3.44007838603487e-4
O985	I219	-3.440710173842527e-4
P229	O109	-3.441411878716834e-4
P229	H527	-3.4417805043488467e-4
O985	9389	-3.442066720894649e-4
K073	I842	-3.444854468638539e-4
R202	B909	-3.444907522896197e-4
Z508	O991	-3.4470275730776615e-4
O901	O365	-3.4478592291518765e-4
